class,category,indicator_name,series_name,sub_series_name,parameter,value,units,date,date_last_updated
Social,Safety,Victimisation,By region,Tasman_lower,2021,          24.360000,Percent,2021,30-06-22
Social,Safety,Victimisation,By region,Nelson_lower,2021,          23.510000,Percent,2021,30-06-22
Social,Safety,Victimisation,By region,Malborough_lower,2021,          28.140000,Percent,2021,30-06-22
Social,Safety,Victimisation,By region,Northland_upper,2021,          36.780000,Percent,2021,30-06-22
Social,Safety,Victimisation,By region,Auckland_upper,2021,          33.440000,Percent,2021,30-06-22
Social,Safety,Victimisation,By region,Waikato_upper,2021,          33.750000,Percent,2021,30-06-22
Social,Safety,Victimisation,By region,Bay of Plenty_upper,2021,          34.800000,Percent,2021,30-06-22
Social,Safety,Victimisation,By region,Gisborne_upper,2021,           0.000000,Percent,2021,30-06-22
Social,Safety,Victimisation,By region,Hawke's Bay_upper,2021,           0.000000,Percent,2021,30-06-22
Social,Safety,Victimisation,By region,Taranaki_upper,2021,          27.180000,Percent,2021,30-06-22
Social,Safety,Victimisation,By region,Manawatū-Wanganui_upper,2021,          37.070000,Percent,2021,30-06-22
Social,Safety,Victimisation,By region,Wellington_upper,2021,          29.350000,Percent,2021,30-06-22
Social,Safety,Victimisation,By region,West Coast_upper,2021,           0.000000,Percent,2021,30-06-22
Social,Safety,Victimisation,By region,Canterbury_upper,2021,          35.100000,Percent,2021,30-06-22
Social,Safety,Victimisation,By region,Otago_upper,2021,          35.180000,Percent,2021,30-06-22
Social,Safety,Victimisation,By region,Southland_upper,2021,           0.000000,Percent,2021,30-06-22
Social,Safety,Victimisation,By region,Tasman_upper,2021,          35.080000,Percent,2021,30-06-22
Social,Safety,Victimisation,By region,Nelson_upper,2021,          47.630000,Percent,2021,30-06-22
Social,Safety,Victimisation,By region,Malborough_upper,2021,          49.200000,Percent,2021,30-06-22
Social,Safety,Victimisation,By ethnic group,NZ European,2018,          29.820000,Percent,2018,30-06-22
Social,Safety,Victimisation,By ethnic group,Māori,2018,          39.470000,Percent,2018,30-06-22
Social,Safety,Victimisation,By ethnic group,Pacific peoples,2018,          28.100000,Percent,2018,30-06-22
Social,Safety,Victimisation,By ethnic group,Chinese,2018,          19.430000,Percent,2018,30-06-22
Social,Safety,Victimisation,By ethnic group,Indian,2018,          29.270000,Percent,2018,30-06-22
Social,Safety,Victimisation,By ethnic group,Other Asian ethnicity,2018,          23.270000,Percent,2018,30-06-22
Social,Safety,Victimisation,By ethnic group,Other ethnicity,2018,          28.790000,Percent,2018,30-06-22
Social,Safety,Victimisation,By ethnic group,NZ European_lower,2018,          27.910000,Percent,2018,30-06-22
Social,Safety,Victimisation,By ethnic group,Māori_lower,2018,          36.160000,Percent,2018,30-06-22
Social,Safety,Victimisation,By ethnic group,Pacific peoples_lower,2018,          23.140000,Percent,2018,30-06-22
Social,Safety,Victimisation,By ethnic group,Chinese_lower,2018,          13.220000,Percent,2018,30-06-22
Social,Safety,Victimisation,By ethnic group,Indian_lower,2018,          22.190000,Percent,2018,30-06-22
Social,Safety,Victimisation,By ethnic group,Other Asian ethnicity_lower,2018,          16.270000,Percent,2018,30-06-22
Social,Safety,Victimisation,By ethnic group,Other ethnicity_lower,2018,          17.860000,Percent,2018,30-06-22
Social,Safety,Victimisation,By ethnic group,NZ European_upper,2018,          31.730000,Percent,2018,30-06-22
Social,Safety,Victimisation,By ethnic group,Māori_upper,2018,          42.780000,Percent,2018,30-06-22
Social,Safety,Victimisation,By ethnic group,Pacific peoples_upper,2018,          33.060000,Percent,2018,30-06-22
Social,Safety,Victimisation,By ethnic group,Chinese_upper,2018,          25.640000,Percent,2018,30-06-22
Social,Safety,Victimisation,By ethnic group,Indian_upper,2018,          36.350000,Percent,2018,30-06-22
Social,Safety,Victimisation,By ethnic group,Other Asian ethnicity_upper,2018,          30.270000,Percent,2018,30-06-22
Social,Safety,Victimisation,By ethnic group,Other ethnicity_upper,2018,          39.720000,Percent,2018,30-06-22
Social,Safety,Victimisation,By ethnic group,NZ European,2019,          30.760000,Percent,2019,30-06-22
Social,Safety,Victimisation,By ethnic group,Māori,2019,          38.490000,Percent,2019,30-06-22
Social,Safety,Victimisation,By ethnic group,Pacific peoples,2019,          34.190000,Percent,2019,30-06-22
Social,Safety,Victimisation,By ethnic group,Chinese,2019,          21.300000,Percent,2019,30-06-22
Social,Safety,Victimisation,By ethnic group,Indian,2019,          29.440000,Percent,2019,30-06-22
Social,Safety,Victimisation,By ethnic group,Other Asian ethnicity,2019,          26.460000,Percent,2019,30-06-22
Social,Safety,Victimisation,By ethnic group,Other ethnicity,2019,          29.960000,Percent,2019,30-06-22
Social,Safety,Victimisation,By ethnic group,NZ European_lower,2019,          29.050000,Percent,2019,30-06-22
Social,Safety,Victimisation,By ethnic group,Māori_lower,2019,          35.300000,Percent,2019,30-06-22
Social,Safety,Victimisation,By ethnic group,Pacific peoples_lower,2019,          28.720000,Percent,2019,30-06-22
Social,Safety,Victimisation,By ethnic group,Chinese_lower,2019,          14.560000,Percent,2019,30-06-22
Social,Safety,Victimisation,By ethnic group,Indian_lower,2019,          23.660000,Percent,2019,30-06-22
Social,Safety,Victimisation,By ethnic group,Other Asian ethnicity_lower,2019,          20.540000,Percent,2019,30-06-22
Social,Safety,Victimisation,By ethnic group,Other ethnicity_lower,2019,          20.970000,Percent,2019,30-06-22
Social,Safety,Victimisation,By ethnic group,NZ European_upper,2019,          32.470000,Percent,2019,30-06-22
Social,Safety,Victimisation,By ethnic group,Māori_upper,2019,          41.680000,Percent,2019,30-06-22
Social,Safety,Victimisation,By ethnic group,Pacific peoples_upper,2019,          39.660000,Percent,2019,30-06-22
Social,Safety,Victimisation,By ethnic group,Chinese_upper,2019,          28.040000,Percent,2019,30-06-22
Social,Safety,Victimisation,By ethnic group,Indian_upper,2019,          35.220000,Percent,2019,30-06-22
Social,Safety,Victimisation,By ethnic group,Other Asian ethnicity_upper,2019,          32.380000,Percent,2019,30-06-22
Social,Safety,Victimisation,By ethnic group,Other ethnicity_upper,2019,          38.950000,Percent,2019,30-06-22
Social,Safety,Victimisation,By ethnic group,NZ European,2020,          30.070000,Percent,2020,30-06-22
Social,Safety,Victimisation,By ethnic group,Māori,2020,          35.010000,Percent,2020,30-06-22
Social,Safety,Victimisation,By ethnic group,Pacific peoples,2020,          28.630000,Percent,2020,30-06-22
Social,Safety,Victimisation,By ethnic group,Chinese,2020,          23.910000,Percent,2020,30-06-22
Social,Safety,Victimisation,By ethnic group,Indian,2020,          27.270000,Percent,2020,30-06-22
Social,Safety,Victimisation,By ethnic group,Other Asian ethnicity,2020,          25.560000,Percent,2020,30-06-22
Social,Safety,Victimisation,By ethnic group,Other ethnicity,2020,          28.070000,Percent,2020,30-06-22
Social,Safety,Victimisation,By ethnic group,NZ European_lower,2020,          28.250000,Percent,2020,30-06-22
Social,Safety,Victimisation,By ethnic group,Māori_lower,2020,          32.100000,Percent,2020,30-06-22
Social,Safety,Victimisation,By ethnic group,Pacific peoples_lower,2020,          23.210000,Percent,2020,30-06-22
Social,Safety,Victimisation,By ethnic group,Chinese_lower,2020,          16.660000,Percent,2020,30-06-22
Social,Safety,Victimisation,By ethnic group,Indian_lower,2020,          21.120000,Percent,2020,30-06-22
Social,Safety,Victimisation,By ethnic group,Other Asian ethnicity_lower,2020,          19.300000,Percent,2020,30-06-22
Social,Safety,Victimisation,By ethnic group,Other ethnicity_lower,2020,          18.230000,Percent,2020,30-06-22
Social,Safety,Victimisation,By ethnic group,NZ European_upper,2020,          31.890000,Percent,2020,30-06-22
Social,Safety,Victimisation,By ethnic group,Māori_upper,2020,          37.920000,Percent,2020,30-06-22
Social,Safety,Victimisation,By ethnic group,Pacific peoples_upper,2020,          34.050000,Percent,2020,30-06-22
Social,Safety,Victimisation,By ethnic group,Chinese_upper,2020,          31.160000,Percent,2020,30-06-22
Social,Safety,Victimisation,By ethnic group,Indian_upper,2020,          33.420000,Percent,2020,30-06-22
Social,Safety,Victimisation,By ethnic group,Other Asian ethnicity_upper,2020,          31.820000,Percent,2020,30-06-22
Social,Safety,Victimisation,By ethnic group,Other ethnicity_upper,2020,          37.910000,Percent,2020,30-06-22
Social,Safety,Victimisation,By ethnic group,NZ European,2021,          30.660000,Percent,2021,30-06-22
Social,Safety,Victimisation,By ethnic group,Māori,2021,          34.140000,Percent,2021,30-06-22
Social,Safety,Victimisation,By ethnic group,Pacific peoples,2021,          24.940000,Percent,2021,30-06-22
Social,Safety,Victimisation,By ethnic group,Chinese,2021,          22.060000,Percent,2021,30-06-22
Social,Safety,Victimisation,By ethnic group,Indian,2021,          28.080000,Percent,2021,30-06-22
Social,Safety,Victimisation,By ethnic group,Other Asian ethnicity,2021,          17.510000,Percent,2021,30-06-22
Social,Safety,Victimisation,By ethnic group,Other ethnicity,2021,          24.120000,Percent,2021,30-06-22
Social,Safety,Victimisation,By ethnic group,NZ European_lower,2021,          28.870000,Percent,2021,30-06-22
Social,Safety,Victimisation,By ethnic group,Māori_lower,2021,          30.830000,Percent,2021,30-06-22
Social,Safety,Victimisation,By ethnic group,Pacific peoples_lower,2021,          19.970000,Percent,2021,30-06-22
Social,Safety,Victimisation,By ethnic group,Chinese_lower,2021,          13.060000,Percent,2021,30-06-22
Social,Safety,Victimisation,By ethnic group,Indian_lower,2021,          21.820000,Percent,2021,30-06-22
Social,Safety,Victimisation,By ethnic group,Other Asian ethnicity_lower,2021,          11.130000,Percent,2021,30-06-22
Social,Safety,Victimisation,By ethnic group,Other ethnicity_lower,2021,          12.890000,Percent,2021,30-06-22
Social,Safety,Victimisation,By ethnic group,NZ European_upper,2021,          32.450000,Percent,2021,30-06-22
Social,Safety,Victimisation,By ethnic group,Māori_upper,2021,          37.450000,Percent,2021,30-06-22
Social,Safety,Victimisation,By ethnic group,Pacific peoples_upper,2021,          29.910000,Percent,2021,30-06-22
Social,Safety,Victimisation,By ethnic group,Chinese_upper,2021,          31.060000,Percent,2021,30-06-22
Social,Safety,Victimisation,By ethnic group,Indian_upper,2021,          34.340000,Percent,2021,30-06-22
Social,Safety,Victimisation,By ethnic group,Other Asian ethnicity_upper,2021,          23.890000,Percent,2021,30-06-22
Social,Safety,Victimisation,By ethnic group,Other ethnicity_upper,2021,          35.350000,Percent,2021,30-06-22
Social,Safety,Victimisation,By sexual identity,Heterosexual or straight,2018,          29.420000,Percent,2018,30-06-22
Social,Safety,Victimisation,By sexual identity,Gay or lesbian,2018,          42.690000,Percent,2018,30-06-22
Social,Safety,Victimisation,By sexual identity,Bisexual,2018,          50.180000,Percent,2018,30-06-22
Social,Safety,Victimisation,By sexual identity,Other,2018,           0.000000,Percent,2018,30-06-22
Social,Safety,Victimisation,By sexual identity,Heterosexual or straight_lower,2018,          27.930000,Percent,2018,30-06-22
Social,Safety,Victimisation,By sexual identity,Gay or lesbian_lower,2018,          28.930000,Percent,2018,30-06-22
Social,Safety,Victimisation,By sexual identity,Bisexual_lower,2018,          36.360000,Percent,2018,30-06-22
Social,Safety,Victimisation,By sexual identity,Other_lower,2018,           0.000000,Percent,2018,30-06-22
Social,Safety,Victimisation,By sexual identity,Heterosexual or straight_upper,2018,          30.910000,Percent,2018,30-06-22
Social,Safety,Victimisation,By sexual identity,Gay or lesbian_upper,2018,          56.450000,Percent,2018,30-06-22
Social,Safety,Victimisation,By sexual identity,Bisexual_upper,2018,          64.000000,Percent,2018,30-06-22
Social,Safety,Victimisation,By sexual identity,Other_upper,2018,           0.000000,Percent,2018,30-06-22
Social,Safety,Victimisation,By sexual identity,Heterosexual or straight,2019,          30.350000,Percent,2019,30-06-22
Social,Safety,Victimisation,By sexual identity,Gay or lesbian,2019,          41.040000,Percent,2019,30-06-22
Social,Safety,Victimisation,By sexual identity,Bisexual,2019,          42.070000,Percent,2019,30-06-22
Social,Safety,Victimisation,By sexual identity,Other,2019,           0.000000,Percent,2019,30-06-22
Social,Safety,Victimisation,By sexual identity,Heterosexual or straight_lower,2019,          28.900000,Percent,2019,30-06-22
Social,Safety,Victimisation,By sexual identity,Gay or lesbian_lower,2019,          28.470000,Percent,2019,30-06-22
Social,Safety,Victimisation,By sexual identity,Bisexual_lower,2019,          29.130000,Percent,2019,30-06-22
Social,Safety,Victimisation,By sexual identity,Other_lower,2019,           0.000000,Percent,2019,30-06-22
Social,Safety,Victimisation,By sexual identity,Heterosexual or straight_upper,2019,          31.800000,Percent,2019,30-06-22
Social,Safety,Victimisation,By sexual identity,Gay or lesbian_upper,2019,          53.610000,Percent,2019,30-06-22
Social,Safety,Victimisation,By sexual identity,Bisexual_upper,2019,          55.010000,Percent,2019,30-06-22
Social,Safety,Victimisation,By sexual identity,Other_upper,2019,           0.000000,Percent,2019,30-06-22
Social,Safety,Victimisation,By sexual identity,Heterosexual or straight,2020,          29.020000,Percent,2020,30-06-22
Social,Safety,Victimisation,By sexual identity,Gay or lesbian,2020,          23.900000,Percent,2020,30-06-22
Social,Safety,Victimisation,By sexual identity,Bisexual,2020,          46.840000,Percent,2020,30-06-22
Social,Safety,Victimisation,By sexual identity,Other,2020,           0.000000,Percent,2020,30-06-22
Social,Safety,Victimisation,By sexual identity,Heterosexual or straight_lower,2020,          27.480000,Percent,2020,30-06-22
Social,Safety,Victimisation,By sexual identity,Gay or lesbian_lower,2020,          12.200000,Percent,2020,30-06-22
